time,customer_no,location
17:33:00,617,fruit
17:33:00,624,dairy
17:33:00,626,drinks
17:33:00,628,fruit
17:33:00,630,spices
17:33:00,631,fruit
17:33:00,633,dairy
17:33:00,634,drinks
17:34:00,617,checkout
17:34:00,624,dairy
17:34:00,626,checkout
17:34:00,628,fruit
17:34:00,630,spices
17:34:00,631,drinks
17:34:00,633,dairy
17:34:00,634,drinks
17:34:00,635,spices
17:35:00,624,dairy
17:35:00,628,fruit
17:35:00,630,dairy
17:35:00,631,drinks
17:35:00,633,spices
17:35:00,634,spices
17:35:00,635,fruit
17:35:00,636,spices
17:36:00,624,dairy
17:36:00,628,fruit
17:36:00,630,dairy
17:36:00,631,drinks
17:36:00,633,dairy
17:36:00,634,checkout
17:36:00,635,drinks
17:36:00,636,checkout
17:36:00,637,fruit
17:37:00,624,dairy
17:37:00,628,checkout
17:37:00,630,dairy
17:37:00,631,drinks
17:37:00,633,dairy
17:37:00,635,drinks
17:37:00,637,checkout
17:37:00,638,dairy
17:38:00,624,dairy
17:38:00,630,dairy
17:38:00,631,drinks
17:38:00,633,dairy
17:38:00,635,drinks
17:38:00,638,checkout
17:38:00,639,dairy
17:39:00,624,dairy
17:39:00,630,spices
17:39:00,631,drinks
17:39:00,633,dairy
17:39:00,635,checkout
17:39:00,639,dairy
17:39:00,640,drinks
17:40:00,624,dairy
17:40:00,630,spices
17:40:00,631,drinks
17:40:00,633,dairy
17:40:00,639,dairy
17:40:00,640,checkout
17:40:00,641,fruit
17:41:00,624,dairy
17:41:00,630,spices
17:41:00,631,spices
17:41:00,633,dairy
17:41:00,639,checkout
17:41:00,641,spices
17:41:00,642,dairy
17:42:00,624,drinks
17:42:00,630,spices
17:42:00,631,checkout
17:42:00,633,dairy
17:42:00,641,spices
17:42:00,642,dairy
17:42:00,643,fruit
17:43:00,624,drinks
17:43:00,630,dairy
17:43:00,633,checkout
17:43:00,641,fruit
17:43:00,642,dairy
17:43:00,643,fruit
17:43:00,644,dairy
17:44:00,624,drinks
17:44:00,630,spices
17:44:00,641,fruit
17:44:00,642,checkout
17:44:00,643,fruit
17:44:00,644,checkout
17:44:00,645,drinks
17:45:00,624,drinks
17:45:00,630,dairy
17:45:00,641,checkout
17:45:00,643,checkout
17:45:00,645,dairy
17:45:00,646,drinks
17:46:00,624,drinks
17:46:00,630,dairy
17:46:00,643,checkout
17:46:00,645,dairy
17:46:00,646,spices
17:46:00,647,drinks
17:47:00,624,drinks
17:47:00,630,dairy
17:47:00,645,drinks
17:47:00,646,checkout
17:47:00,647,drinks
17:47:00,648,spices
17:48:00,624,drinks
17:48:00,630,checkout
17:48:00,645,drinks
17:48:00,647,checkout
17:48:00,648,spices
17:48:00,649,spices
17:49:00,624,fruit
17:49:00,645,drinks
17:49:00,648,checkout
17:49:00,649,drinks
17:49:00,650,drinks
17:50:00,624,fruit
17:50:00,645,checkout
17:50:00,649,spices
17:50:00,650,fruit
17:50:00,651,dairy
17:51:00,624,fruit
17:51:00,649,fruit
17:51:00,650,fruit
17:51:00,651,dairy
17:51:00,652,spices
17:52:00,624,fruit
17:52:00,649,fruit
17:52:00,650,fruit
17:52:00,651,fruit
17:52:00,652,spices
17:52:00,653,drinks
17:53:00,624,checkout
17:53:00,649,fruit
17:53:00,650,dairy
17:53:00,651,fruit
17:53:00,652,drinks
17:53:00,653,drinks
17:53:00,654,fruit
17:54:00,649,checkout
17:54:00,650,dairy
17:54:00,651,fruit
17:54:00,652,drinks
17:54:00,653,checkout
17:54:00,654,fruit
17:54:00,655,fruit
17:55:00,650,dairy
17:55:00,651,fruit
17:55:00,652,drinks
17:55:00,654,fruit
17:55:00,655,spices
17:55:00,656,spices
17:56:00,650,dairy
17:56:00,651,checkout
17:56:00,652,fruit
17:56:00,654,dairy
17:56:00,655,spices
17:56:00,656,checkout
17:56:00,657,fruit
17:57:00,650,spices
17:57:00,652,checkout
17:57:00,654,dairy
17:57:00,655,drinks
17:57:00,657,checkout
17:57:00,658,drinks
17:58:00,650,fruit
17:58:00,654,dairy
17:58:00,655,fruit
17:58:00,658,drinks
17:58:00,659,spices
17:59:00,650,drinks
17:59:00,654,dairy
17:59:00,655,fruit
17:59:00,658,fruit
17:59:00,659,dairy
17:59:00,660,spices
18:00:00,650,drinks
18:00:00,654,dairy
18:00:00,655,fruit
18:00:00,658,fruit
18:00:00,659,fruit
18:00:00,660,checkout
18:00:00,661,drinks
18:01:00,650,drinks
18:01:00,654,dairy
18:01:00,655,fruit
18:01:00,658,fruit
18:01:00,659,drinks
18:01:00,661,drinks
18:01:00,662,fruit
18:02:00,650,drinks
18:02:00,654,dairy
18:02:00,655,fruit
18:02:00,658,checkout
18:02:00,659,fruit
18:02:00,661,drinks
18:02:00,662,fruit
18:02:00,663,fruit
18:03:00,650,drinks
18:03:00,654,dairy
18:03:00,655,drinks
18:03:00,659,fruit
18:03:00,661,checkout
18:03:00,662,checkout
18:03:00,663,fruit
18:03:00,664,spices
18:04:00,650,drinks
18:04:00,654,dairy
18:04:00,655,drinks
18:04:00,659,fruit
18:04:00,662,checkout
18:04:00,663,checkout
18:04:00,664,drinks
18:04:00,665,spices
18:05:00,650,spices
18:05:00,654,dairy
18:05:00,655,drinks
18:05:00,659,fruit
18:05:00,663,checkout
18:05:00,664,drinks
18:05:00,665,spices
18:05:00,666,fruit
18:06:00,650,spices
18:06:00,654,checkout
18:06:00,655,drinks
18:06:00,659,fruit
18:06:00,664,drinks
18:06:00,665,drinks
18:06:00,666,fruit
18:06:00,667,dairy
18:07:00,650,fruit
18:07:00,655,drinks
18:07:00,659,drinks
18:07:00,664,drinks
18:07:00,665,drinks
18:07:00,666,fruit
18:07:00,667,dairy
18:07:00,668,drinks
18:08:00,650,fruit
18:08:00,655,drinks
18:08:00,659,drinks
18:08:00,664,spices
18:08:00,665,drinks
18:08:00,666,checkout
18:08:00,667,dairy
18:08:00,668,drinks
18:08:00,669,drinks
18:09:00,650,checkout
18:09:00,655,checkout
18:09:00,659,drinks
18:09:00,664,fruit
18:09:00,665,drinks
18:09:00,667,dairy
18:09:00,668,spices
18:09:00,669,spices
18:09:00,670,fruit
18:10:00,655,checkout
18:10:00,659,spices
18:10:00,664,checkout
18:10:00,665,checkout
18:10:00,667,dairy
18:10:00,668,drinks
18:10:00,669,spices
18:10:00,670,checkout
18:10:00,671,fruit
18:11:00,659,spices
18:11:00,665,checkout
18:11:00,667,dairy
18:11:00,668,drinks
18:11:00,669,dairy
18:11:00,671,fruit
18:11:00,672,spices
18:12:00,659,spices
18:12:00,667,dairy
18:12:00,668,drinks
18:12:00,669,fruit
18:12:00,671,checkout
18:12:00,672,spices
18:12:00,673,drinks
18:13:00,659,fruit
18:13:00,667,dairy
18:13:00,668,drinks
18:13:00,669,checkout
18:13:00,672,checkout
18:13:00,673,drinks
18:13:00,674,drinks
18:14:00,659,fruit
18:14:00,667,dairy
18:14:00,668,drinks
18:14:00,672,checkout
18:14:00,673,drinks
18:14:00,674,checkout
18:14:00,675,spices
18:15:00,659,fruit
18:15:00,667,dairy
18:15:00,668,drinks
18:15:00,673,drinks
18:15:00,675,dairy
18:15:00,676,fruit
18:16:00,659,fruit
18:16:00,667,fruit
18:16:00,668,drinks
18:16:00,673,drinks
18:16:00,675,dairy
18:16:00,676,fruit
18:16:00,677,spices
18:17:00,659,fruit
18:17:00,667,checkout
18:17:00,668,drinks
18:17:00,673,spices
18:17:00,675,dairy
18:17:00,676,fruit
18:17:00,677,dairy
18:17:00,678,fruit
18:18:00,659,fruit
18:18:00,668,fruit
18:18:00,673,spices
18:18:00,675,dairy
18:18:00,676,spices
18:18:00,677,dairy
18:18:00,678,dairy
18:18:00,679,dairy
18:19:00,659,fruit
18:19:00,668,fruit
18:19:00,673,fruit
18:19:00,675,dairy
18:19:00,676,checkout
18:19:00,677,dairy
18:19:00,678,dairy
18:19:00,679,dairy
18:19:00,680,spices
18:20:00,659,fruit
18:20:00,668,fruit
18:20:00,673,drinks
18:20:00,675,checkout
18:20:00,677,dairy
18:20:00,678,dairy
18:20:00,679,dairy
18:20:00,680,spices
18:20:00,681,drinks
18:21:00,659,checkout
18:21:00,668,fruit
18:21:00,673,drinks
18:21:00,677,dairy
18:21:00,678,drinks
18:21:00,679,dairy
18:21:00,680,checkout
18:21:00,681,drinks
18:21:00,682,drinks
18:22:00,668,checkout
18:22:00,673,checkout
18:22:00,677,spices
18:22:00,678,drinks
18:22:00,679,dairy
18:22:00,681,drinks
18:22:00,682,drinks
18:22:00,683,drinks
18:23:00,673,checkout
18:23:00,677,dairy
18:23:00,678,drinks
18:23:00,679,checkout
18:23:00,681,drinks
18:23:00,682,drinks
18:23:00,683,drinks
18:23:00,684,dairy
18:24:00,677,dairy
18:24:00,678,spices
18:24:00,681,spices
18:24:00,682,fruit
18:24:00,683,checkout
18:24:00,684,dairy
18:24:00,685,fruit
18:25:00,677,fruit
18:25:00,678,dairy
18:25:00,681,checkout
18:25:00,682,fruit
18:25:00,684,dairy
18:25:00,685,fruit
18:25:00,686,drinks
18:26:00,677,fruit
18:26:00,678,dairy
18:26:00,682,fruit
18:26:00,684,dairy
18:26:00,685,checkout
18:26:00,686,drinks
18:26:00,687,spices
18:27:00,677,dairy
18:27:00,678,spices
18:27:00,682,fruit
18:27:00,684,dairy
18:27:00,686,checkout
18:27:00,687,spices
18:27:00,688,dairy
18:28:00,677,dairy
18:28:00,678,spices
18:28:00,682,fruit
18:28:00,684,dairy
18:28:00,687,fruit
18:28:00,688,dairy
18:28:00,689,dairy
18:29:00,677,dairy
18:29:00,678,dairy
18:29:00,682,checkout
18:29:00,684,dairy
18:29:00,687,checkout
18:29:00,688,spices
18:29:00,689,dairy
18:29:00,690,dairy
18:30:00,677,dairy
18:30:00,678,fruit
18:30:00,684,fruit
18:30:00,688,spices
18:30:00,689,dairy
18:30:00,690,dairy
18:30:00,691,drinks
18:31:00,677,dairy
18:31:00,678,checkout
18:31:00,684,checkout
18:31:00,688,dairy
18:31:00,689,dairy
18:31:00,690,dairy
18:31:00,691,drinks
18:31:00,692,dairy
18:32:00,677,dairy
18:32:00,684,checkout
18:32:00,688,dairy
18:32:00,689,dairy
18:32:00,690,dairy
18:32:00,691,spices
18:32:00,692,dairy
18:32:00,693,fruit
18:33:00,677,dairy
18:33:00,688,drinks
18:33:00,689,dairy
18:33:00,690,dairy
18:33:00,691,fruit
18:33:00,692,dairy
18:33:00,693,checkout
18:33:00,694,spices
18:34:00,677,checkout
18:34:00,688,drinks
18:34:00,689,dairy
18:34:00,690,fruit
18:34:00,691,checkout
18:34:00,692,dairy
18:34:00,694,dairy
18:34:00,695,fruit
18:35:00,688,checkout
18:35:00,689,dairy
18:35:00,690,fruit
18:35:00,692,dairy
18:35:00,694,fruit
18:35:00,695,fruit
18:35:00,696,drinks
18:36:00,689,dairy
18:36:00,690,spices
18:36:00,692,checkout
18:36:00,694,fruit
18:36:00,695,checkout
18:36:00,696,fruit
18:36:00,697,spices
18:37:00,689,dairy
18:37:00,690,spices
18:37:00,694,fruit
18:37:00,696,fruit
18:37:00,697,fruit
18:37:00,698,spices
18:38:00,689,dairy
18:38:00,690,spices
18:38:00,694,spices
18:38:00,696,fruit
18:38:00,697,checkout
18:38:00,698,spices
18:38:00,699,spices
18:39:00,689,drinks
18:39:00,690,spices
18:39:00,694,spices
18:39:00,696,drinks
18:39:00,698,dairy
18:39:00,699,drinks
18:39:00,700,fruit
18:40:00,689,checkout
18:40:00,690,spices
18:40:00,694,spices
18:40:00,696,drinks
18:40:00,698,dairy
18:40:00,699,drinks
18:40:00,700,checkout
18:40:00,701,dairy
18:41:00,690,spices
18:41:00,694,spices
18:41:00,696,drinks
18:41:00,698,dairy
18:41:00,699,drinks
18:41:00,701,fruit
18:41:00,702,fruit
18:42:00,690,spices
18:42:00,694,checkout
18:42:00,696,spices
18:42:00,698,dairy
18:42:00,699,drinks
18:42:00,701,checkout
18:42:00,702,fruit
18:42:00,703,drinks
18:43:00,690,dairy
18:43:00,696,spices
18:43:00,698,dairy
18:43:00,699,drinks
18:43:00,702,fruit
18:43:00,703,drinks
18:43:00,704,spices
18:44:00,690,dairy
18:44:00,696,drinks
18:44:00,698,checkout
18:44:00,699,drinks
18:44:00,702,fruit
18:44:00,703,drinks
18:44:00,704,spices
18:44:00,705,dairy
18:45:00,690,checkout
18:45:00,696,drinks
18:45:00,699,drinks
18:45:00,702,spices
18:45:00,703,drinks
18:45:00,704,dairy
18:45:00,705,dairy
18:45:00,706,spices
18:46:00,696,drinks
18:46:00,699,checkout
18:46:00,702,spices
18:46:00,703,checkout
18:46:00,704,dairy
18:46:00,705,dairy
18:46:00,706,spices
18:46:00,707,spices
18:47:00,696,drinks
18:47:00,702,fruit
18:47:00,704,dairy
18:47:00,705,spices
18:47:00,706,drinks
18:47:00,707,dairy
18:47:00,708,dairy
18:48:00,696,drinks
18:48:00,702,fruit
18:48:00,704,dairy
18:48:00,705,checkout
18:48:00,706,fruit
18:48:00,707,dairy
18:48:00,708,dairy
18:48:00,709,spices
18:49:00,696,drinks
18:49:00,702,drinks
18:49:00,704,dairy
18:49:00,706,fruit
18:49:00,707,dairy
18:49:00,708,dairy
18:49:00,709,checkout
18:49:00,710,spices
18:50:00,696,drinks
18:50:00,702,drinks
18:50:00,704,dairy
18:50:00,706,fruit
18:50:00,707,checkout
18:50:00,708,dairy
18:50:00,710,drinks
18:50:00,711,drinks
18:51:00,696,drinks
18:51:00,702,fruit
18:51:00,704,dairy
18:51:00,706,checkout
18:51:00,708,dairy
18:51:00,710,drinks
18:51:00,711,drinks
18:51:00,712,fruit
18:52:00,696,checkout
18:52:00,702,checkout
18:52:00,704,dairy
18:52:00,708,dairy
18:52:00,710,drinks
18:52:00,711,drinks
18:52:00,712,fruit
18:52:00,713,spices
18:53:00,702,checkout
18:53:00,704,dairy
18:53:00,708,dairy
18:53:00,710,drinks
18:53:00,711,spices
18:53:00,712,checkout
18:53:00,713,spices
18:53:00,714,spices
18:54:00,704,dairy
18:54:00,708,checkout
18:54:00,710,drinks
18:54:00,711,dairy
18:54:00,713,spices
18:54:00,714,spices
18:54:00,715,fruit
18:55:00,704,dairy
18:55:00,710,drinks
18:55:00,711,dairy
18:55:00,713,drinks
18:55:00,714,drinks
18:55:00,715,fruit
18:55:00,716,fruit
18:56:00,704,dairy
18:56:00,710,drinks
18:56:00,711,dairy
18:56:00,713,checkout
18:56:00,714,fruit
18:56:00,715,fruit
18:56:00,716,fruit
18:56:00,717,fruit
18:57:00,704,fruit
18:57:00,710,spices
18:57:00,711,dairy
18:57:00,714,checkout
18:57:00,715,dairy
18:57:00,716,checkout
18:57:00,717,dairy
18:57:00,718,spices
18:58:00,704,fruit
18:58:00,710,fruit
18:58:00,711,checkout
18:58:00,715,dairy
18:58:00,717,drinks
18:58:00,718,spices
18:58:00,719,fruit
18:59:00,704,drinks
18:59:00,710,checkout
18:59:00,715,dairy
18:59:00,717,checkout
18:59:00,718,spices
18:59:00,719,fruit
18:59:00,720,drinks
19:00:00,704,checkout
19:00:00,715,dairy
19:00:00,718,dairy
19:00:00,719,checkout
19:00:00,720,drinks
19:00:00,721,fruit
19:01:00,715,dairy
19:01:00,718,dairy
19:01:00,720,drinks
19:01:00,721,fruit
19:01:00,722,drinks
19:02:00,715,dairy
19:02:00,718,checkout
19:02:00,720,drinks
19:02:00,721,fruit
19:02:00,722,drinks
19:02:00,723,spices
19:03:00,715,dairy
19:03:00,720,drinks
19:03:00,721,fruit
19:03:00,722,checkout
19:03:00,723,checkout
19:03:00,724,drinks
19:04:00,715,dairy
19:04:00,720,drinks
19:04:00,721,spices
19:04:00,723,checkout
19:04:00,724,drinks
19:04:00,725,fruit
19:05:00,715,dairy
19:05:00,720,drinks
19:05:00,721,spices
19:05:00,724,fruit
19:05:00,725,drinks
19:05:00,726,fruit
19:06:00,715,drinks
19:06:00,720,checkout
19:06:00,721,checkout
19:06:00,724,fruit
19:06:00,725,drinks
19:06:00,726,fruit
19:06:00,727,fruit
19:07:00,715,fruit
19:07:00,721,checkout
19:07:00,724,checkout
19:07:00,725,drinks
19:07:00,726,checkout
19:07:00,727,spices
19:07:00,728,fruit
19:08:00,715,dairy
19:08:00,724,checkout
19:08:00,725,drinks
19:08:00,727,dairy
19:08:00,728,checkout
19:08:00,729,dairy
19:09:00,715,dairy
19:09:00,725,drinks
19:09:00,727,checkout
19:09:00,729,dairy
19:09:00,730,drinks
19:10:00,715,dairy
19:10:00,725,checkout
19:10:00,729,dairy
19:10:00,730,drinks
19:10:00,731,dairy
19:11:00,715,dairy
19:11:00,729,dairy
19:11:00,730,checkout
19:11:00,731,dairy
19:11:00,732,spices
19:12:00,715,checkout
19:12:00,729,dairy
19:12:00,731,dairy
19:12:00,732,checkout
19:12:00,733,dairy
19:13:00,729,dairy
19:13:00,731,dairy
19:13:00,733,dairy
19:13:00,734,dairy
19:14:00,729,dairy
19:14:00,731,dairy
19:14:00,733,dairy
19:14:00,734,checkout
19:14:00,735,dairy
19:15:00,729,checkout
19:15:00,731,dairy
19:15:00,733,spices
19:15:00,735,dairy
19:15:00,736,spices
19:16:00,731,dairy
19:16:00,733,drinks
19:16:00,735,dairy
19:16:00,736,checkout
19:16:00,737,drinks
19:17:00,731,drinks
19:17:00,733,drinks
19:17:00,735,dairy
19:17:00,737,checkout
19:17:00,738,fruit
19:18:00,731,fruit
19:18:00,733,drinks
19:18:00,735,drinks
19:18:00,738,fruit
19:18:00,739,dairy
19:19:00,731,checkout
19:19:00,733,drinks
19:19:00,735,drinks
19:19:00,738,spices
19:19:00,739,dairy
19:19:00,740,dairy
19:20:00,733,checkout
19:20:00,735,drinks
19:20:00,738,checkout
19:20:00,739,dairy
19:20:00,740,dairy
19:20:00,741,spices
19:21:00,735,drinks
19:21:00,739,dairy
19:21:00,740,checkout
19:21:00,741,spices
19:21:00,742,spices
19:22:00,735,drinks
19:22:00,739,dairy
19:22:00,741,spices
19:22:00,742,spices
19:22:00,743,dairy
19:23:00,735,drinks
19:23:00,739,dairy
19:23:00,741,spices
19:23:00,742,spices
19:23:00,743,dairy
19:23:00,744,drinks
19:24:00,735,drinks
19:24:00,739,drinks
19:24:00,741,spices
19:24:00,742,spices
19:24:00,743,dairy
19:24:00,744,fruit
19:24:00,745,fruit
19:25:00,735,drinks
19:25:00,739,spices
19:25:00,741,fruit
19:25:00,742,spices
19:25:00,743,checkout
19:25:00,744,fruit
19:25:00,745,checkout
19:25:00,746,drinks
19:26:00,735,drinks
19:26:00,739,spices
19:26:00,741,dairy
19:26:00,742,checkout
19:26:00,744,fruit
19:26:00,746,drinks
19:26:00,747,spices
19:27:00,735,drinks
19:27:00,739,spices
19:27:00,741,dairy
19:27:00,744,drinks
19:27:00,746,dairy
19:27:00,747,checkout
19:27:00,748,dairy
19:28:00,735,checkout
19:28:00,739,spices
19:28:00,741,spices
19:28:00,744,drinks
19:28:00,746,dairy
19:28:00,748,checkout
19:28:00,749,spices
19:29:00,739,spices
19:29:00,741,spices
19:29:00,744,drinks
19:29:00,746,dairy
19:29:00,749,drinks
19:29:00,750,dairy
19:30:00,739,drinks
19:30:00,741,spices
19:30:00,744,fruit
19:30:00,746,dairy
19:30:00,749,checkout
19:30:00,750,dairy
19:30:00,751,dairy
19:31:00,739,drinks
19:31:00,741,spices
19:31:00,744,fruit
19:31:00,746,dairy
19:31:00,750,dairy
19:31:00,751,checkout
19:31:00,752,fruit
19:32:00,739,checkout
19:32:00,741,spices
19:32:00,744,fruit
19:32:00,746,dairy
19:32:00,750,dairy
19:32:00,752,fruit
19:32:00,753,fruit
19:33:00,741,spices
19:33:00,744,drinks
19:33:00,746,spices
19:33:00,750,dairy
19:33:00,752,dairy
19:33:00,753,fruit
19:33:00,754,spices
19:34:00,741,spices
19:34:00,744,fruit
19:34:00,746,drinks
19:34:00,750,fruit
19:34:00,752,dairy
19:34:00,753,fruit
19:34:00,754,drinks
19:34:00,755,fruit
19:35:00,741,spices
19:35:00,744,fruit
19:35:00,746,checkout
19:35:00,750,fruit
19:35:00,752,dairy
19:35:00,753,checkout
19:35:00,754,checkout
19:35:00,755,fruit
19:35:00,756,spices
19:36:00,741,spices
19:36:00,744,fruit
19:36:00,750,checkout
19:36:00,752,fruit
19:36:00,754,checkout
19:36:00,755,fruit
19:36:00,756,dairy
19:36:00,757,dairy
19:37:00,741,spices
19:37:00,744,drinks
19:37:00,752,fruit
19:37:00,755,checkout
19:37:00,756,checkout
19:37:00,757,dairy
19:37:00,758,dairy
19:38:00,741,spices
19:38:00,744,drinks
19:38:00,752,checkout
19:38:00,756,checkout
19:38:00,757,dairy
19:38:00,758,spices
19:38:00,759,spices
19:39:00,741,fruit
19:39:00,744,drinks
19:39:00,756,checkout
19:39:00,757,dairy
19:39:00,758,fruit
19:39:00,759,spices
19:39:00,760,dairy
19:40:00,741,fruit
19:40:00,744,drinks
19:40:00,757,dairy
19:40:00,758,drinks
19:40:00,759,dairy
19:40:00,760,dairy
19:40:00,761,drinks
19:41:00,741,spices
19:41:00,744,drinks
19:41:00,757,dairy
19:41:00,758,drinks
19:41:00,759,fruit
19:41:00,760,dairy
19:41:00,761,checkout
19:41:00,762,spices
19:42:00,741,spices
19:42:00,744,checkout
19:42:00,757,dairy
19:42:00,758,checkout
19:42:00,759,fruit
19:42:00,760,spices
19:42:00,762,spices
19:42:00,763,dairy
19:43:00,741,spices
19:43:00,757,dairy
19:43:00,759,fruit
19:43:00,760,spices
19:43:00,762,spices
19:43:00,763,dairy
19:43:00,764,drinks
19:44:00,741,spices
19:44:00,757,dairy
19:44:00,759,fruit
19:44:00,760,fruit
19:44:00,762,spices
19:44:00,763,dairy
19:44:00,764,checkout
19:44:00,765,dairy
19:45:00,741,spices
19:45:00,757,spices
19:45:00,759,fruit
19:45:00,760,checkout
19:45:00,762,spices
19:45:00,763,dairy
19:45:00,765,checkout
19:45:00,766,spices
19:46:00,741,dairy
19:46:00,757,dairy
19:46:00,759,fruit
19:46:00,762,dairy
19:46:00,763,dairy
19:46:00,766,spices
19:46:00,767,spices
19:47:00,741,dairy
19:47:00,757,dairy
19:47:00,759,fruit
19:47:00,762,dairy
19:47:00,763,dairy
19:47:00,766,drinks
19:47:00,767,dairy
19:47:00,768,spices
19:48:00,741,dairy
19:48:00,757,dairy
19:48:00,759,fruit
19:48:00,762,dairy
19:48:00,763,drinks
19:48:00,766,drinks
19:48:00,767,dairy
19:48:00,768,checkout
19:48:00,769,fruit
19:49:00,741,dairy
19:49:00,757,dairy
19:49:00,759,drinks
19:49:00,762,dairy
19:49:00,763,drinks
19:49:00,766,drinks
19:49:00,767,dairy
19:49:00,769,checkout
19:49:00,770,spices
19:50:00,741,dairy
19:50:00,757,dairy
19:50:00,759,spices
19:50:00,762,dairy
19:50:00,763,checkout
19:50:00,766,drinks
19:50:00,767,spices
19:50:00,770,spices
19:50:00,771,drinks
19:51:00,741,checkout
19:51:00,757,dairy
19:51:00,759,dairy
19:51:00,762,dairy
19:51:00,766,checkout
19:51:00,767,spices
19:51:00,770,fruit
19:51:00,771,drinks
19:51:00,772,fruit
19:52:00,757,dairy
19:52:00,759,dairy
19:52:00,762,dairy
19:52:00,767,drinks
19:52:00,770,fruit
19:52:00,771,drinks
19:52:00,772,checkout
19:52:00,773,fruit
19:53:00,757,dairy
19:53:00,759,checkout
19:53:00,762,dairy
19:53:00,767,checkout
19:53:00,770,fruit
19:53:00,771,drinks
19:53:00,773,fruit
19:53:00,774,drinks
19:54:00,757,dairy
19:54:00,762,dairy
19:54:00,770,fruit
19:54:00,771,drinks
19:54:00,773,fruit
19:54:00,774,drinks
19:54:00,775,spices
19:55:00,757,dairy
19:55:00,762,checkout
19:55:00,770,fruit
19:55:00,771,drinks
19:55:00,773,fruit
19:55:00,774,checkout
19:55:00,775,checkout
19:55:00,776,fruit
19:56:00,757,dairy
19:56:00,770,fruit
19:56:00,771,drinks
19:56:00,773,fruit
19:56:00,775,checkout
19:56:00,776,fruit
19:56:00,777,spices
19:57:00,757,spices
19:57:00,770,fruit
19:57:00,771,drinks
19:57:00,773,fruit
19:57:00,776,fruit
19:57:00,777,checkout
19:57:00,778,spices
19:58:00,757,dairy
19:58:00,770,fruit
19:58:00,771,fruit
19:58:00,773,dairy
19:58:00,776,fruit
19:58:00,778,spices
19:58:00,779,dairy
19:59:00,757,dairy
19:59:00,770,checkout
19:59:00,771,fruit
19:59:00,773,dairy
19:59:00,776,fruit
19:59:00,778,spices
19:59:00,779,dairy
19:59:00,780,dairy
20:00:00,757,dairy
20:00:00,771,checkout
20:00:00,773,dairy
20:00:00,776,drinks
20:00:00,778,dairy
20:00:00,779,spices
20:00:00,780,dairy
20:00:00,781,spices
20:01:00,757,dairy
20:01:00,773,dairy
20:01:00,776,checkout
20:01:00,778,checkout
20:01:00,779,dairy
20:01:00,780,dairy
20:01:00,781,spices
20:01:00,782,fruit
20:02:00,757,dairy
20:02:00,773,dairy
20:02:00,778,checkout
20:02:00,779,dairy
20:02:00,780,dairy
20:02:00,781,spices
20:02:00,782,fruit
20:02:00,783,spices
20:03:00,757,checkout
20:03:00,773,dairy
20:03:00,779,dairy
20:03:00,780,dairy
20:03:00,781,spices
20:03:00,782,fruit
20:03:00,783,drinks
20:03:00,784,fruit
20:04:00,773,fruit
20:04:00,779,spices
20:04:00,780,dairy
20:04:00,781,spices
20:04:00,782,fruit
20:04:00,783,drinks
20:04:00,784,checkout
20:04:00,785,dairy
20:05:00,773,checkout
20:05:00,779,dairy
20:05:00,780,dairy
20:05:00,781,spices
20:05:00,782,spices
20:05:00,783,fruit
20:05:00,785,dairy
20:05:00,786,spices
20:06:00,779,dairy
20:06:00,780,dairy
20:06:00,781,spices
20:06:00,782,spices
20:06:00,783,checkout
20:06:00,785,dairy
20:06:00,786,spices
20:06:00,787,spices
20:07:00,779,dairy
20:07:00,780,dairy
20:07:00,781,spices
20:07:00,782,dairy
20:07:00,785,dairy
20:07:00,786,dairy
20:07:00,787,drinks
20:07:00,788,spices
20:08:00,779,dairy
20:08:00,780,dairy
20:08:00,781,checkout
20:08:00,782,dairy
20:08:00,785,checkout
20:08:00,786,dairy
20:08:00,787,checkout
20:08:00,788,drinks
20:08:00,789,drinks
20:09:00,779,checkout
20:09:00,780,dairy
20:09:00,782,dairy
20:09:00,786,dairy
20:09:00,788,drinks
20:09:00,789,fruit
20:09:00,790,fruit
20:10:00,780,dairy
20:10:00,782,spices
20:10:00,786,dairy
20:10:00,788,spices
20:10:00,789,checkout
20:10:00,790,fruit
20:10:00,791,fruit
20:11:00,780,dairy
20:11:00,782,dairy
20:11:00,786,spices
20:11:00,788,spices
20:11:00,790,fruit
20:11:00,791,dairy
20:11:00,792,fruit
20:12:00,780,dairy
20:12:00,782,dairy
20:12:00,786,drinks
20:12:00,788,spices
20:12:00,790,dairy
20:12:00,791,fruit
20:12:00,792,fruit
20:12:00,793,dairy
20:13:00,780,dairy
20:13:00,782,dairy
20:13:00,786,drinks
20:13:00,788,dairy
20:13:00,790,checkout
20:13:00,791,fruit
20:13:00,792,spices
20:13:00,793,dairy
20:13:00,794,dairy
20:14:00,780,dairy
20:14:00,782,checkout
20:14:00,786,spices
20:14:00,788,dairy
20:14:00,791,fruit
20:14:00,792,spices
20:14:00,793,dairy
20:14:00,794,dairy
20:14:00,795,dairy
20:15:00,780,dairy
20:15:00,786,spices
20:15:00,788,dairy
20:15:00,791,fruit
20:15:00,792,spices
20:15:00,793,dairy
20:15:00,794,dairy
20:15:00,795,dairy
20:15:00,796,spices
20:16:00,780,dairy
20:16:00,786,drinks
20:16:00,788,dairy
20:16:00,791,fruit
20:16:00,792,dairy
20:16:00,793,checkout
20:16:00,794,dairy
20:16:00,795,dairy
20:16:00,796,drinks
20:16:00,797,dairy
